order_id,customer_id,sales_rep_id,order_date,ship_date,ship_mode,order_status,payment_method,country,city,region,order_total
9966,1198,8,2025-02-21,2025-02-26,Economy,Cancelled,Credit Card,USA,Phoenix,North America,906.1
9967,7030,14,2025-05-24,2025-05-29,Express,Shipped,Credit Card,USA,Seattle,North America,8649.68
9968,6248,7,2024-03-03,2024-03-07,Same Day,Delivered,Debit Card,Australia,Gold Coast,APAC,587.73
9969,6269,6,2024-02-24,2024-03-05,Express,Delivered,Credit Card,Philippines,Manila,APAC,15193.49
9970,3090,11,2026-01-11,2026-01-18,Economy,Delivered,Debit Card,USA,Dallas,North America,694.64
9971,209,7,2023-06-14,2023-06-20,Express,Delivered,PayPal,India,Delhi,APAC,462.24
9972,722,2,2023-03-15,2023-03-17,Express,Processing,Bank Transfer,Philippines,Pasig,APAC,898.3
9973,2156,7,2023-11-27,2023-12-02,Express,Processing,PayPal,India,Ahmedabad,APAC,724.52
9974,2376,19,2023-06-28,2023-07-07,Standard,Delivered,Bank Transfer,UK,Liverpool,Europe,509.46
9975,4169,3,2024-07-17,2024-07-20,Economy,Delivered,Bank Transfer,Australia,Perth,APAC,762.95
9976,2780,15,2024-02-02,2024-02-11,Express,Processing,PayPal,UK,Bristol,Europe,2716.65
9977,154,9,2025-01-27,2025-01-28,Standard,Delivered,GCash,USA,Houston,North America,18169.59
9978,7160,5,2025-11-20,2025-11-22,Express,Delivered,Credit Card,India,Hyderabad,APAC,521.8
9979,2258,4,2025-03-29,2025-04-07,Standard,Delivered,Credit Card,Australia,Melbourne,APAC,974.2
9980,965,13,2023-04-03,2023-04-06,Standard,Cancelled,PayPal,USA,Houston,North America,444.7
9981,5839,13,2024-08-30,2024-08-31,Express,Processing,Bank Transfer,Canada,Winnipeg,North America,22075.92
9982,6158,11,2026-05-05,2026-05-11,Standard,Cancelled,Debit Card,USA,Seattle,North America,6069.92
9983,662,2,2025-02-16,2025-02-20,Same Day,Delivered,Bank Transfer,India,Kolkata,APAC,17178.0
9984,3121,1,2024-02-22,2024-03-02,Standard,Processing,Credit Card,Philippines,Quezon City,APAC,9460.59
9985,4769,2,2024-04-09,2024-04-13,Standard,Delivered,PayPal,India,Hyderabad,APAC,188.3
9986,7137,1,2024-09-10,2024-09-20,Express,Delivered,PayPal,Australia,Brisbane,APAC,575.43
9987,5423,18,2023-12-24,2023-12-30,Express,Delivered,Bank Transfer,UK,London,Europe,1233.08
9988,3063,8,2024-06-30,2024-07-10,Standard,Delivered,Buy Now Pay Later,USA,Houston,North America,3535.64
9989,6434,7,2025-05-04,2025-05-10,Same Day,Delivered,Bank Transfer,Philippines,Makati,APAC,10267.76
9990,7465,13,2023-03-01,2023-03-02,Standard,Delivered,Credit Card,USA,New York,North America,2576.6
9991,1885,12,2023-05-25,2023-05-31,Economy,Delivered,Debit Card,USA,Chicago,North America,4506.16
9992,2336,3,2024-06-26,2024-06-27,Express,Delivered,Debit Card,Philippines,Taguig,APAC,163.56
9993,1249,19,2023-02-13,2023-02-22,Standard,Delivered,PayPal,UK,Glasgow,Europe,2008.86
9994,962,1,2025-03-21,2025-03-30,Standard,Shipped,Credit Card,Australia,Gold Coast,APAC,2426.99
9995,658,10,2025-09-16,2025-09-24,Same Day,Delivered,PayPal,USA,Seattle,North America,560.1
9996,1960,2,2025-04-20,2025-04-21,Standard,Delivered,Buy Now Pay Later,Australia,Perth,APAC,33132.56
9997,5674,1,2025-04-16,2025-04-17,Same Day,Delivered,Bank Transfer,Australia,Perth,APAC,17402.08
9998,5792,19,2025-11-14,2025-11-22,Same Day,Shipped,Credit Card,UK,Manchester,Europe,1841.75
9999,5440,5,2025-06-30,2025-07-06,Same Day,Delivered,Buy Now Pay Later,Philippines,Caloocan,APAC,134.12
10000,6092,1,2024-06-27,2024-06-30,Standard,Delivered,PayPal,Philippines,Caloocan,APAC,3586.4
10001,4359,8,2023-10-21,2023-10-22,Standard,Delivered,Bank Transfer,USA,Austin,North America,406.66
10002,3056,3,2025-10-13,2025-10-17,Economy,Delivered,Credit Card,Philippines,Taguig,APAC,27206.03
10003,5475,6,2026-04-24,2026-05-04,Standard,Shipped,Bank Transfer,Australia,Gold Coast,APAC,171.26
10004,1234,12,2023-08-28,2023-08-29,Economy,Delivered,Credit Card,USA,New York,North America,37853.58
10005,4815,20,2023-03-07,2023-03-17,Standard,Shipped,PayPal,UK,London,Europe,688.4
10006,7204,5,2023-10-12,2023-10-18,Standard,Delivered,PayPal,Australia,Adelaide,APAC,644.4
10007,5815,6,2025-04-11,2025-04-17,Standard,Delivered,Credit Card,Philippines,Taguig,APAC,920.96
10008,3419,8,2023-07-24,2023-07-30,Express,Delivered,GCash,Canada,Winnipeg,North America,2252.28
10009,4298,13,2023-12-13,2023-12-22,Same Day,Delivered,PayPal,USA,Los Angeles,North America,21786.93
10010,6016,19,2024-07-01,2024-07-02,Standard,Processing,PayPal,UK,Glasgow,Europe,6168.18
10011,3745,2,2025-07-15,2025-07-22,Standard,Shipped,PayPal,Philippines,Caloocan,APAC,1503.85
10012,3455,19,2024-08-29,2024-09-02,Standard,Delivered,Bank Transfer,UK,Bristol,Europe,7190.58
10013,1667,7,2023-03-09,2023-03-18,Express,Processing,Credit Card,India,Delhi,APAC,971.34
10014,484,10,2026-03-10,2026-03-16,Standard,Cancelled,Credit Card,Canada,Vancouver,North America,1064.8
10015,4010,12,2023-01-04,2023-01-12,Same Day,Shipped,GCash,USA,Los Angeles,North America,13916.21
10016,101,2,2026-02-28,2026-03-03,Same Day,Shipped,Debit Card,Australia,Brisbane,APAC,5827.78
10017,6497,9,2024-03-28,2024-04-04,Express,Delivered,Credit Card,USA,Seattle,North America,360.88
10018,4388,6,2024-02-21,2024-02-22,Same Day,Delivered,Buy Now Pay Later,Australia,Canberra,APAC,16049.12
10019,3792,3,2024-10-31,2024-11-10,Economy,Cancelled,Debit Card,Australia,Hobart,APAC,2297.92
10020,1357,5,2023-02-11,2023-02-18,Economy,Delivered,Bank Transfer,Philippines,Caloocan,APAC,187.95
10021,5963,11,2023-02-01,2023-02-09,Express,Delivered,Buy Now Pay Later,Canada,Quebec City,North America,153.6
10022,5978,4,2026-03-25,2026-03-27,Standard,Delivered,Credit Card,Philippines,Taguig,APAC,4242.96
10023,6606,1,2025-11-26,2025-11-29,Express,Delivered,PayPal,India,Delhi,APAC,436.92
10024,7067,14,2024-04-10,2024-04-15,Express,Delivered,Credit Card,USA,Houston,North America,4125.94
10025,7912,2,2024-12-18,2024-12-19,Express,Cancelled,Bank Transfer,Australia,Gold Coast,APAC,18707.02
10026,3037,7,2023-02-09,2023-02-14,Standard,Delivered,Bank Transfer,Philippines,Cebu,APAC,460.12
10027,2364,6,2026-02-16,2026-02-23,Standard,Processing,Credit Card,Philippines,Manila,APAC,1673.16
10028,1088,2,2024-01-12,2024-01-19,Standard,Shipped,Credit Card,Philippines,Davao,APAC,6607.68
10029,4006,15,2025-01-26,2025-02-05,Express,Delivered,PayPal,UK,Manchester,Europe,2180.36
10030,5532,5,2023-12-21,2023-12-24,Economy,Shipped,GCash,Philippines,Makati,APAC,11057.01
10031,2438,11,2025-11-01,2025-11-08,Express,Delivered,Debit Card,USA,New York,North America,31387.51
10032,4745,2,2024-04-21,2024-04-26,Express,Delivered,Credit Card,Philippines,Taguig,APAC,6552.45
10033,3913,4,2024-12-02,2024-12-07,Same Day,Delivered,PayPal,Philippines,Makati,APAC,1583.84
10034,2266,7,2023-03-11,2023-03-21,Economy,Delivered,Buy Now Pay Later,Philippines,Quezon City,APAC,519.14
10035,4992,12,2024-08-21,2024-08-23,Express,Delivered,Credit Card,Canada,Toronto,North America,2665.91
10036,6650,3,2024-01-30,2024-01-31,Express,Delivered,Credit Card,Philippines,Cebu,APAC,4595.74
10037,4914,14,2025-01-05,2025-01-13,Express,Shipped,Bank Transfer,Canada,Ottawa,North America,786.12
10038,7511,10,2025-05-14,2025-05-16,Standard,Processing,Credit Card,USA,Seattle,North America,34325.19
10039,4984,1,2026-05-15,2026-05-17,Standard,Shipped,Credit Card,Australia,Sydney,APAC,9910.13
10040,2333,4,2025-02-02,2025-02-09,Express,Delivered,Debit Card,Philippines,Makati,APAC,2922.16
10041,5868,14,2025-02-17,2025-02-19,Express,Processing,Bank Transfer,USA,New York,North America,449.54
10042,4713,4,2023-07-01,2023-07-02,Economy,Cancelled,Credit Card,Philippines,Manila,APAC,9872.39
10043,6878,12,2025-11-04,2025-11-13,Express,Delivered,PayPal,USA,Phoenix,North America,1545.6
10044,851,14,2025-03-01,2025-03-06,Standard,Delivered,Debit Card,USA,Dallas,North America,14010.87
10045,5122,9,2025-07-22,2025-07-23,Express,Delivered,PayPal,Canada,Montreal,North America,859.85
10046,7275,12,2024-09-12,2024-09-19,Same Day,Delivered,Bank Transfer,USA,Dallas,North America,298.32
10047,3332,16,2024-04-02,2024-04-09,Standard,Delivered,Debit Card,UK,Birmingham,Europe,1603.76
10048,4047,9,2024-08-03,2024-08-09,Express,Processing,Bank Transfer,USA,Los Angeles,North America,1342.9
10049,591,10,2026-01-07,2026-01-08,Standard,Delivered,GCash,USA,Houston,North America,6046.41
10050,3618,13,2023-05-29,2023-06-04,Express,Delivered,Credit Card,USA,Chicago,North America,3236.76
10051,6166,3,2023-11-22,2023-11-24,Express,Shipped,Buy Now Pay Later,India,Kolkata,APAC,5811.36
10052,4331,1,2026-02-13,2026-02-21,Same Day,Processing,Credit Card,India,Hyderabad,APAC,1084.11
10053,3103,4,2024-10-18,2024-10-20,Standard,Returned,Debit Card,Philippines,Cebu,APAC,13628.08
10054,26,2,2026-02-07,2026-02-10,Standard,Shipped,PayPal,Philippines,Taguig,APAC,1902.59
10055,4324,20,2026-05-26,2026-05-31,Standard,Processing,GCash,UK,Edinburgh,Europe,5123.32
10056,7026,1,2025-09-30,2025-10-06,Express,Delivered,Bank Transfer,India,Delhi,APAC,641.09
10057,4400,1,2025-02-06,2025-02-09,Economy,Delivered,Credit Card,India,Mumbai,APAC,480.75
10058,5073,11,2024-12-27,2024-12-30,Standard,Delivered,Bank Transfer,USA,Chicago,North America,1905.81
10059,6745,3,2024-07-02,2024-07-10,Economy,Delivered,Credit Card,India,Ahmedabad,APAC,5185.08
10060,3058,15,2025-12-29,2026-01-01,Express,Processing,GCash,UK,Leeds,Europe,1111.35
10061,6671,15,2025-04-06,2025-04-13,Standard,Delivered,PayPal,UK,Manchester,Europe,508.43
10062,717,14,2023-02-03,2023-02-08,Economy,Delivered,Credit Card,USA,Los Angeles,North America,16035.48
10063,1704,14,2026-05-04,2026-05-05,Standard,Delivered,Buy Now Pay Later,USA,Houston,North America,1295.64
10064,2686,12,2023-07-09,2023-07-16,Express,Delivered,Buy Now Pay Later,Canada,Ottawa,North America,1587.25
10065,5367,1,2025-04-06,2025-04-09,Standard,Processing,Buy Now Pay Later,Philippines,Davao,APAC,7607.18
10066,5065,6,2024-09-29,2024-10-02,Express,Delivered,Bank Transfer,Philippines,Davao,APAC,1946.29
10067,6465,10,2025-08-22,2025-08-25,Standard,Delivered,PayPal,USA,Houston,North America,8979.1
10068,3280,1,2023-01-20,2023-01-21,Standard,Delivered,Debit Card,Philippines,Quezon City,APAC,11952.23
10069,7152,13,2024-06-27,2024-07-01,Standard,Shipped,Credit Card,USA,Austin,North America,4147.0
10070,131,15,2026-03-09,2026-03-10,Same Day,Delivered,Debit Card,UK,London,Europe,8378.61
10071,4274,5,2023-12-10,2023-12-16,Standard,Shipped,PayPal,Philippines,Cebu,APAC,10541.18
10072,7113,3,2025-04-19,2025-04-26,Express,Delivered,GCash,Philippines,Taguig,APAC,401.59
10073,6423,10,2025-01-09,2025-01-15,Express,Delivered,Bank Transfer,USA,Seattle,North America,8251.76
10074,7530,1,2023-08-01,2023-08-08,Express,Processing,GCash,Australia,Melbourne,APAC,1468.39
10075,995,2,2026-05-05,2026-05-06,Express,Delivered,Credit Card,Philippines,Cebu,APAC,307.22
10076,2621,14,2025-03-31,2025-04-04,Standard,Delivered,Bank Transfer,USA,Seattle,North America,10827.64
10077,5323,5,2024-02-17,2024-02-23,Express,Delivered,PayPal,India,Chennai,APAC,1360.25
10078,160,2,2025-10-08,2025-10-12,Economy,Shipped,Credit Card,Australia,Adelaide,APAC,14334.27
10079,5157,4,2026-02-20,2026-02-24,Standard,Delivered,Credit Card,India,Mumbai,APAC,2600.46
10080,4368,11,2023-12-06,2023-12-13,Economy,Delivered,Debit Card,USA,Seattle,North America,155.08
10081,7056,1,2024-05-29,2024-05-30,Standard,Returned,Credit Card,India,Chennai,APAC,32281.03
10082,5702,6,2025-04-16,2025-04-20,Express,Delivered,Bank Transfer,Australia,Perth,APAC,9275.58
10083,1260,2,2023-06-30,2023-07-10,Standard,Processing,Debit Card,Philippines,Makati,APAC,190.26
10084,1140,6,2023-09-01,2023-09-10,Economy,Delivered,Buy Now Pay Later,Philippines,Davao,APAC,147.1
10085,1671,15,2024-10-21,2024-10-22,Same Day,Delivered,PayPal,UK,London,Europe,363.36
10086,5216,2,2026-05-09,2026-05-14,Express,Shipped,Credit Card,Australia,Sydney,APAC,1064.66
10087,6112,17,2024-05-19,2024-05-21,Standard,Returned,Credit Card,UK,Liverpool,Europe,5694.71
10088,7299,6,2025-08-22,2025-08-29,Standard,Shipped,PayPal,India,Pune,APAC,873.04
10089,7766,9,2023-08-11,2023-08-19,Standard,Shipped,Credit Card,USA,New York,North America,3780.7
10090,3735,8,2024-01-13,2024-01-21,Standard,Shipped,GCash,USA,New York,North America,7623.15
10091,6590,1,2024-10-10,2024-10-20,Express,Cancelled,Credit Card,India,Delhi,APAC,286.08
10092,2136,3,2024-12-09,2024-12-17,Economy,Delivered,Bank Transfer,Philippines,Davao,APAC,2827.42
10093,5789,1,2023-07-13,2023-07-14,Standard,Delivered,PayPal,Philippines,Pasig,APAC,1149.65
10094,5835,5,2024-09-05,2024-09-07,Standard,Cancelled,PayPal,India,Ahmedabad,APAC,409.96
10095,3047,1,2025-10-31,2025-11-02,Standard,Delivered,Debit Card,Philippines,Makati,APAC,41342.71
10096,775,5,2026-04-03,2026-04-13,Standard,Delivered,GCash,Philippines,Taguig,APAC,19599.96
10097,4808,2,2026-05-05,2026-05-11,Economy,Delivered,Debit Card,Australia,Gold Coast,APAC,5972.29
10098,4706,4,2025-03-09,2025-03-10,Standard,Delivered,Debit Card,Philippines,Manila,APAC,872.96
10099,1635,6,2023-04-27,2023-05-05,Standard,Cancelled,Credit Card,Australia,Melbourne,APAC,4569.59
10100,7952,5,2023-11-17,2023-11-21,Standard,Shipped,GCash,Australia,Perth,APAC,1594.28
10101,558,5,2024-09-23,2024-09-28,Economy,Delivered,Debit Card,Philippines,Manila,APAC,7636.11
10102,7828,5,2023-10-22,2023-10-26,Economy,Returned,Bank Transfer,Australia,Sydney,APAC,19192.1
10103,1978,16,2023-05-30,2023-06-01,Express,Delivered,Credit Card,UK,Liverpool,Europe,531.27
10104,586,6,2026-03-02,2026-03-05,Economy,Delivered,PayPal,Australia,Adelaide,APAC,9938.76
10105,1639,8,2025-03-17,2025-03-26,Same Day,Delivered,PayPal,USA,Chicago,North America,164.6
10106,7862,19,2026-04-05,2026-04-09,Express,Cancelled,Bank Transfer,UK,Manchester,Europe,4401.9
10107,7007,8,2024-08-09,2024-08-13,Economy,Delivered,Credit Card,USA,Austin,North America,3806.6
10108,3697,7,2025-02-02,2025-02-08,Standard,Cancelled,Buy Now Pay Later,Australia,Brisbane,APAC,14239.05
10109,6647,6,2024-05-20,2024-05-25,Standard,Shipped,Buy Now Pay Later,Australia,Canberra,APAC,18724.57
10110,5540,4,2025-03-15,2025-03-18,Express,Delivered,Debit Card,Philippines,Davao,APAC,807.7
10111,4597,12,2025-04-11,2025-04-17,Standard,Returned,Credit Card,USA,Houston,North America,10459.93
10112,4711,7,2023-07-04,2023-07-06,Standard,Processing,Credit Card,India,Chennai,APAC,450.67
10113,632,20,2026-04-01,2026-04-07,Same Day,Delivered,Credit Card,UK,London,Europe,980.58
10114,230,8,2025-03-22,2025-03-26,Standard,Delivered,Credit Card,USA,New York,North America,309.75
10115,5717,4,2025-05-18,2025-05-25,Standard,Delivered,Buy Now Pay Later,India,Mumbai,APAC,14609.21
10116,6300,1,2023-12-03,2023-12-06,Express,Delivered,Buy Now Pay Later,Philippines,Caloocan,APAC,8339.68
10117,3284,3,2024-03-05,2024-03-06,Standard,Delivered,Credit Card,Philippines,Davao,APAC,3049.93
10118,1669,8,2025-03-05,2025-03-09,Standard,Delivered,Debit Card,USA,Los Angeles,North America,1651.4
10119,4373,8,2023-03-25,2023-03-31,Standard,Cancelled,PayPal,USA,Austin,North America,179.95
10120,875,9,2023-01-18,2023-01-23,Express,Delivered,GCash,USA,Chicago,North America,1467.74
10121,5201,8,2024-12-23,2024-12-24,Express,Delivered,Debit Card,Canada,Calgary,North America,197.24
10122,5581,12,2023-10-23,2023-10-24,Standard,Delivered,Credit Card,Canada,Montreal,North America,5123.15
10123,4572,10,2024-01-19,2024-01-27,Express,Delivered,Credit Card,USA,Houston,North America,14395.22
10124,5564,13,2025-11-26,2025-12-01,Express,Delivered,PayPal,Canada,Ottawa,North America,2165.39
10125,2348,14,2023-10-31,2023-11-07,Standard,Delivered,GCash,USA,Houston,North America,2390.62
10126,4637,11,2026-02-21,2026-02-23,Economy,Processing,Debit Card,USA,Phoenix,North America,11679.45
10127,5931,10,2024-10-09,2024-10-16,Express,Delivered,Credit Card,USA,Phoenix,North America,22670.65
10128,5444,12,2023-10-11,2023-10-12,Standard,Delivered,PayPal,USA,Austin,North America,82.46
10129,750,2,2025-07-07,2025-07-11,Standard,Delivered,Credit Card,Philippines,Makati,APAC,1674.71
10130,1261,4,2025-05-25,2025-06-01,Standard,Delivered,Credit Card,Philippines,Taguig,APAC,4456.01
10131,6604,4,2024-08-09,2024-08-19,Standard,Delivered,PayPal,India,Chennai,APAC,1083.74
10132,7127,11,2023-12-04,2023-12-05,Economy,Delivered,Credit Card,USA,Houston,North America,78.87
10133,3069,5,2023-06-04,2023-06-06,Express,Delivered,Buy Now Pay Later,Philippines,Caloocan,APAC,12128.75
10134,2520,7,2023-09-04,2023-09-09,Express,Delivered,Credit Card,India,Bangalore,APAC,3813.24
10135,1452,19,2024-07-27,2024-08-05,Standard,Delivered,Debit Card,UK,Leeds,Europe,6663.48
10136,1611,9,2025-04-02,2025-04-12,Express,Delivered,Credit Card,USA,Houston,North America,7006.56
10137,7199,1,2023-09-27,2023-09-29,Standard,Delivered,Debit Card,Philippines,Quezon City,APAC,3907.36
10138,6641,7,2026-02-11,2026-02-13,Standard,Delivered,Bank Transfer,Philippines,Pasig,APAC,3144.31
10139,7099,13,2024-07-16,2024-07-20,Standard,Delivered,PayPal,USA,Los Angeles,North America,7487.8
10140,6841,3,2025-03-16,2025-03-21,Express,Cancelled,Credit Card,India,Hyderabad,APAC,1815.28
10141,4874,9,2026-01-24,2026-02-03,Express,Cancelled,Credit Card,Canada,Ottawa,North America,1138.65
10142,1718,4,2023-04-15,2023-04-17,Standard,Delivered,Debit Card,Philippines,Caloocan,APAC,993.3
10143,231,14,2026-05-16,2026-05-17,Economy,Processing,Credit Card,USA,Los Angeles,North America,10160.08
10144,6136,10,2023-12-22,2024-01-01,Same Day,Delivered,PayPal,Canada,Quebec City,North America,8894.46
10145,7336,10,2026-01-02,2026-01-11,Economy,Delivered,Credit Card,USA,Chicago,North America,16181.3
10146,2704,14,2024-10-03,2024-10-06,Standard,Shipped,Credit Card,USA,Los Angeles,North America,20223.54
10147,75,6,2025-09-15,2025-09-18,Standard,Delivered,PayPal,India,Chennai,APAC,311.52
10148,2816,9,2025-10-29,2025-11-08,Express,Delivered,Buy Now Pay Later,USA,Chicago,North America,607.55
10149,278,18,2025-10-13,2025-10-23,Standard,Delivered,Buy Now Pay Later,UK,Bristol,Europe,103.66
10150,3887,5,2024-05-11,2024-05-13,Standard,Shipped,Credit Card,Philippines,Taguig,APAC,9064.12
10151,4882,15,2025-04-05,2025-04-10,Standard,Shipped,Bank Transfer,UK,Edinburgh,Europe,5711.58
10152,1007,12,2023-10-14,2023-10-15,Standard,Shipped,Credit Card,USA,New York,North America,811.2
10153,702,8,2025-05-29,2025-06-01,Standard,Shipped,Bank Transfer,USA,Houston,North America,1132.1
10154,1951,3,2023-10-06,2023-10-09,Standard,Delivered,Buy Now Pay Later,India,Pune,APAC,2649.52
10155,1960,2,2025-11-29,2025-12-02,Express,Cancelled,Buy Now Pay Later,Australia,Perth,APAC,9662.64
10156,206,4,2026-03-09,2026-03-12,Same Day,Processing,Credit Card,India,Ahmedabad,APAC,21121.28
10157,4113,6,2023-05-26,2023-05-29,Standard,Processing,Debit Card,India,Pune,APAC,3097.98
10158,5708,8,2025-03-05,2025-03-08,Express,Cancelled,PayPal,USA,Dallas,North America,1963.79
10159,4915,10,2025-11-11,2025-11-21,Same Day,Delivered,Credit Card,USA,Houston,North America,3576.52
10160,4328,13,2023-03-24,2023-03-29,Economy,Shipped,Credit Card,USA,Los Angeles,North America,19972.45
10161,1525,1,2025-07-28,2025-07-30,Standard,Delivered,Credit Card,Philippines,Quezon City,APAC,3281.95
10162,1272,6,2025-06-28,2025-07-03,Standard,Delivered,Credit Card,Philippines,Taguig,APAC,1594.02
10163,6232,16,2026-03-15,2026-03-20,Standard,Delivered,Credit Card,UK,Bristol,Europe,2521.87
10164,6509,14,2023-03-30,2023-04-02,Express,Returned,Debit Card,USA,Chicago,North America,2910.15
10165,2912,15,2024-07-10,2024-07-15,Standard,Delivered,Bank Transfer,UK,Manchester,Europe,1084.52
10166,7548,12,2024-11-25,2024-11-27,Standard,Delivered,Credit Card,Canada,Edmonton,North America,5019.3
10167,6437,8,2026-01-17,2026-01-19,Express,Delivered,PayPal,USA,Houston,North America,384.64
10168,4465,8,2023-04-25,2023-05-05,Same Day,Shipped,Bank Transfer,Canada,Ottawa,North America,1578.12
10169,3193,18,2026-05-15,2026-05-25,Express,Delivered,Debit Card,UK,Manchester,Europe,355.56
10170,3167,2,2025-02-19,2025-02-21,Express,Delivered,PayPal,Philippines,Quezon City,APAC,1596.49
10171,2690,3,2026-02-25,2026-03-03,Economy,Shipped,Credit Card,Philippines,Davao,APAC,2440.26
10172,2919,5,2024-01-18,2024-01-26,Standard,Delivered,Credit Card,Philippines,Cebu,APAC,199.48
10173,6286,2,2026-05-27,2026-05-28,Express,Cancelled,Debit Card,Philippines,Caloocan,APAC,872.4
10174,662,3,2025-10-02,2025-10-08,Standard,Delivered,PayPal,India,Kolkata,APAC,2064.3
10175,5773,14,2024-05-20,2024-05-22,Same Day,Delivered,GCash,USA,Houston,North America,21369.45
10176,1850,1,2026-03-17,2026-03-20,Standard,Delivered,Buy Now Pay Later,Philippines,Makati,APAC,12401.74
10177,386,2,2024-05-18,2024-05-25,Express,Delivered,GCash,Philippines,Pasig,APAC,8782.43
10178,7909,10,2023-05-13,2023-05-20,Economy,Delivered,Credit Card,USA,Dallas,North America,12125.33
10179,1769,12,2025-05-31,2025-06-07,Standard,Delivered,GCash,USA,Houston,North America,281.6
